hours	00 aSf 00 PrLDm	00 aSf 25 PrLDm	00 aSf 20 PrLDm	00 aSf 15 PrLDm	00 aSf 10 PrLDm	00 aSf 05 PrLDm	04 aSf 25 PrLDm	04 aSf 20 PrLDm	04 aSf 15 PrLDm	04 aSf 10 PrLDm	04 aSf 05 PrLDm	04 aSf 00 PrLDm	02 aSf 25 PrLDm	02 aSf 20 PrLDm	02 aSf 15 PrLDm	02 aSf 10 PrLDm	02 aSf 05 PrLDm	02 aSf 00 PrLDm	01 aSf 25 PrLDm	01 aSf 20 PrLDm	01 aSf 15 PrLDm	01 aSf 10 PrLDm	01 aSf 05 PrLDm	01 aSf 00 PrLDm
9.333333333333334	0.08529278485474044	0.006644711352189074	0.010549618158900976	0.0025529820676078864	0.0046016975150833415	0.00939559669050624	0.07076566125290024	0.03702525605954577	0.05313304721030043	0.0501909518213866	0.5461789946873723	0.003818378019423923	3.586514704710289e-4	0.011447139277067494	0.02024960740557071	0.10646710478804074	0.053200726182019105	0.037106329903336455	0.3253253253253253	0.0699399908681756	0.0034778437368831326	0.009094703161409244	0.11378333826450822	0.007326695472477926
9.5	0.08015709178792609	0.007555211158465711	0.013049326879283134	0.0037218172310910153	0.003937007874015748	0.01093815734118637	0.0951276102088167	0.04442606611955807	0.06369098712446351	0.0794653349001175	0.5568723607137992	0.0034033369303561054	8.767035944847374e-4	0.013507199592235484	0.02445302445302445	0.13096699646132737	0.05935748677875128	0.03211724352977861	0.34234234234234234	0.0871763094383928	0.00437728608262877	0.010903210099815671	0.1292531383405892	0.009205335337215856
9.666666666666666	0.07386335028447712	0.008233242929097249	0.015559627585768607	0.0041831995324659345	0.004243787708354638	0.011919786846164633	0.11252900232018562	0.06510168161672711	0.07562231759656653	0.08747062279670975	0.6025064705081051	0.005478542375695194	5.977524507850482e-4	0.01625748630166079	0.029435726683433104	0.16093738715967357	0.06910569105691057	0.03617087620829436	0.33233233233233234	0.10438001435000978	0.005416641682157062	0.01676346815984419	0.14797751384251237	0.012399023107270337
9.833333333333334	0.06641156034439354	0.009259976753196435	0.018557159653006534	0.00525975823567408	0.003834747929236118	0.009255363904080775	0.09744779582366589	0.07833407553491528	0.08932761087267525	0.11103113983548767	0.6665304454434001	0.005229517722254503	0.0017534071889694748	0.020876693709382832	0.03542205377067762	0.20239040947497652	0.07664377614649932	0.03617087620829436	0.35035035035035034	0.128677190007175	0.007215526373648338	0.02046742948561889	0.17397185003592713	0.010332519256058614
10	0.0629877649665173	0.010906625339015884	0.022963425871985257	0.005859555227461475	0.004346047653134268	0.01051745898190997	0.12412993039443156	0.10150136777148673	0.10632331902718169	0.1513954171562867	0.64459882849748	0.005063501286627376	0.0025504104566828724	0.02526228602981778	0.042128629284592586	0.2312233696829638	0.08694451022180125	0.037418147801683815	0.36436436436436437	0.15046311395212314	0.00925426235733845	0.022762842138211666	0.19988165180269665	0.010896111215479993
10.166666666666666	0.05901012033633755	0.012843858969391709	0.027179036341104322	0.0072898403617237244	0.004090397791185193	0.009676062263357174	0.1345707656612529	0.12728757130436627	0.12466380543633762	0.15490599294947122	0.7132543250238387	0.0039013862372374863	0.00326771339762493	0.033226436732786815	0.053416457086181854	0.2783996533545172	0.10557265766832426	0.03632678515746804	0.35335335335335333	0.18433239840845347	0.011632787671643581	0.022728063158626927	0.22908829620863097	0.010520383242532407
10.333333333333334	0.05754997230753738	0.01491669895389384	0.03410619525267183	0.008197225554427732	0.004141527763575008	0.01051745898190997	0.1368909512761021	0.15783446784146574	0.146552217453505	0.18960047003525266	0.6966353357853153	0.005312525940068067	0.0025105602932972027	0.03865267807840972	0.06371246738219215	0.3339532028598252	0.11551819401689163	0.03554724041159962	0.3943943943943944	0.22656708629574066	0.01457096600107933	0.031666260911904845	0.2607887062006002	0.009017471350742063
10.5	0.054377926589799105	0.01774506005424254	0.03810996599972461	0.009442957768140013	0.0030166683709990797	0.009115131117655308	0.07888631090487239	0.19497635557817503	0.1726752503576538	0.226307285546416	0.7034463969486446	0.005893583464763012	0.002590260620068542	0.045374421271715586	0.07346533952038539	0.38607640644182856	0.14709132528218485	0.034767695665731214	0.37237237237237236	0.25461483269193136	0.0189482520837081	0.0379612562167426	0.29950547360412527	0.010896111215479993
10.666666666666666	0.052766728764916164	0.021793878341728013	0.04402029424537395	0.01316477499923103	0.003425708150117599	0.009255363904080775	0.08932714617169374	0.23055961999279004	0.20300429184549357	0.2795828437132785	0.7274894428551968	0.00655764920727152	0.0028692117637682314	0.0518519305101304	0.09259324855655131	0.4347512096482993	0.15897071592075143	0.03539133146242594	0.3353353353353353	0.2948274737460048	0.023505426635486	0.038639446318645014	0.3328120377023543	0.0031936877700544804
10.833333333333334	0.05100448114395045	0.0263463773731112	0.050682653504358605	0.01530251299560149	0.0035279680948972288	0.010236993409059038	0.09164733178654293	0.2786966940220964	0.2359942775393419	0.30500881316098705	0.761749080506743	0.008798871088237736	8.368534310990675e-4	0.062757507539396	0.110977294463533	0.4949628078284105	0.17258662877890915	0.03617087620829436	0.36036036036036034	0.33339312504076707	0.029181907217525133	0.05145550029562133	0.3821378756498584	0.0069509674995303404
11	0.05004783243542621	0.03258426966292135	0.06479117899397316	0.01817846267417182	0.003476838122507414	0.005469078670593185	0.08120649651972157	0.3124986746400322	0.27319027181688127	0.37256169212690954	0.8020705625936521	0.009877977919814061	8.368534310990675e-4	0.07179416387036486	0.12580732764219002	0.5487470210153824	0.2101586549846081	0.03523542251325226	0.3683683683683684	0.3995988519992173	0.036617297275689076	0.059785065906166314	0.432985333276977	0.0033815517565282736
11.166666666666666	0.048184884950405314	0.04075939558310732	0.0773956424569171	0.02156193288425456	0.004141527763575008	0.008133501612677044	0.07076566125290024	0.36382721547172214	0.3154220314735336	0.4055816686251469	0.7674703718839395	0.01029301900888188	7.970032677133976e-5	0.09065327273499554	0.14173544448773806	0.6091752726222286	0.2414160549372484	0.03695042095416277	0.3733733733733734	0.43162546474463503	0.04505206771801483	0.07359232080130769	0.46646096622849653	0.004133007702423445
11.333333333333334	0.04687578671768793	0.05054242541650523	0.09119700034953554	0.025606717726308018	0.003783617956846303	0.009255363904080775	0.08584686774941995	0.42836694446211593	0.3582832618025751	0.46502643948296124	0.791581528402125	0.011040092969203951	2.789511436996892e-4	0.10458522703138937	0.16712124969005704	0.6689716184010978	0.2590970084458126	0.037418147801683815	0.41541541541541543	0.4885852194899224	0.05418640442925386	0.08675616457413139	0.4882708483029714	0.0045087356753710315
11.5	0.04466038970847389	0.06272762495156915	0.10853608160066094	0.029759158438682293	0.003272318232948154	0.009535829476931707	0.12180974477958237	0.5043577835740187	0.4014306151645207	0.49274383078730905	0.8368750851382646	0.010625051880136134	4.782019606280386e-4	0.12505840377182179	0.19330995477784468	0.7046652704556944	0.2991554187386534	0.03772996570003118	0.3923923923923924	0.5169591024721153	0.06619895664687893	0.10637150905992418	0.5274102878397228	0.004133007702423445
11.666666666666666	0.043854790796032425	0.0774118558698179	0.126065818601646	0.03517271077481468	0.004243787708354638	0.011218622914037302	0.15081206496519722	0.5440019509298726	0.44311874105865523	0.5434195064629848	0.8082005176406484	0.012285216236407404	8.368534310990675e-4	0.15407976893344094	0.23153035079640585	0.7603632555788258	0.3279264346041519	0.03695042095416277	0.44044044044044045	0.5787456786902355	0.07753193020327397	0.11962230028170974	0.5835411471321695	0.005260191621266203
11.833333333333334	0.04118624439857006	0.09442076714451762	0.1424410291173698	0.042093445295438466	0.003988137846405563	0.010377226195484505	0.12529002320185614	0.6110227537799267	0.4857796852646638	0.583930669800235	0.8167824547064433	0.012617249107661658	0.0010759544114130868	0.18157201716009005	0.2681685617465434	0.8034772874990973	0.36628778909148313	0.03289678827564702	0.4134134134134134	0.6377437870980367	0.09224280945813595	0.13932459221646437	0.6211166997759837	3.7572797294758596e-4
12	0.03997784602990786	0.11327005036807439	0.16458887205939987	0.05135185014302851	0.004703957459862971	0.008834665544804375	0.11252900232018562	0.6376677905719194	0.5366237482117311	0.6653055229142185	0.8649366571311811	0.014443429899560056	8.368534310990675e-4	0.21366223505925327	0.30828994131746423	0.8596627428323824	0.4004657036861631	0.03523542251325226	0.3383383383383383	0.6637857934903137	0.10787311866642682	0.16332208812993426	0.6545923327275033	0.0020665038512117226
12.166666666666666	0.036856150244197174	0.13580007748934522	0.19339907426041458	0.06606994555688844	0.003374578177727784	0.007292104894124247	0.09860788863109049	0.6749475157452764	0.5701001430615165	0.671548178613396	0.8154883530854107	0.01660164356271271	2.391009803140193e-4	0.24977700378031686	0.3554012728324655	0.880353145085578	0.42714499960533586	0.03632678515746804	0.33433433433433435	0.7062976974757028	0.12486258519717774	0.19900532118387645	0.7050593854347182	7.514559458951719e-4
12.333333333333334	0.03710789990433513	0.1598798915149167	0.22106534196227134	0.07417489465104118	0.0037324879844564886	0.009115131117655308	0.09396751740139211	0.7487647645100409	0.6107296137339056	0.7556110458284371	0.8701130636153113	0.017929775047729725	0	0.29365416471987427	0.3806926192247293	0.8913483064923811	0.45670534375246663	0.03367633302151544	0.3253253253253253	0.7915498010566825	0.14413063900381765	0.2298194970959552	0.7247981740563845	0.003945143715949653
12.5	0.03625195105986607	0.18508330104610615	0.26168560866848145	0.09839746547322445	0.003834747929236118	0.011078390127611836	0.18909512761020883	0.789119324808618	0.6454649499284693	0.7866039952996474	0.8314943468192344	0.02108408732464514	0.001036104248027417	0.333336872955868	0.4377103184442634	0.9178161334585109	0.47193937958797066	0.03772996570003118	0.2982982982982983	0.7503913639032027	0.16533749075573145	0.2670503947414183	0.7734900038040492	0
12.666666666666666	0.03413725391470721	0.21263076327005037	0.29653324294838523	0.11099320230075975	0.003783617956846303	0.007432337680549713	0.21809744779582366	0.7990966346459698	0.6840915593705293	0.8212984723854289	0.8912954638332652	0.024072383165933426	5.977524507850482e-4	0.38008112814849426	0.4691887168951389	0.9395717483931537	0.5013813244928566	0.03570314936077331	0.3123123123123123	0.8605439958254517	0.18862305370670185	0.3100198240183633	0.7734900038040492	0.004133007702423445
12.833333333333334	0.032223956497658725	0.24039132119333592	0.3345584730592833	0.12731075635938605	0.0046528274874731565	0.008413967185527976	0.19605568445475638	0.8339058888394087	0.7213447782546495	0.8305376028202115	0.8331290014984335	0.025898563957831824	6.376026141707181e-4	0.4275049908677739	0.5144108722090374	0.9607135119520473	0.5350461757044755	0.03835360149672591	0.2862862862862863	0.820739025503881	0.21364753852611382	0.36470976941536537	0.7999915465573355	0.0033815517565282736
13	0.030663108604803382	0.27233630375823326	0.3875925474785777	0.15451693273046047	0.004090397791185193	0.01093815734118637	0.1902552204176334	0.909621053078016	0.7589127324749643	0.8405552291421856	0.8475003405530581	0.03112808168008633	0.0019128078425121543	0.4757040309221425	0.5609082214586801	0.959449700296093	0.5782618991238456	0.04069223573433115	0.2872872872872873	0.9041973778618485	0.24047090803701704	0.4155392480784614	0.8163912253265142	0.0018786398647379298
13.166666666666666	0.02940436030411359	0.30356450987989153	0.42994989990573135	0.17337208944664884	0.0037324879844564886	0.011218622914037302	0.18793503480278423	0.8786288355917468	0.787925608011445	0.9219300822561692	0.9164963901375834	0.032207188511662654	0.0025105602932972027	0.5253472369706494	0.608834260210407	0.9450783563226691	0.6162285894703607	0.03866541939507328	0.3103103103103103	0.8867164568521296	0.2723511422917791	0.45543073766215697	0.8395113910139904	0.004320871688897238
13.333333333333334	0.02799456220734102	0.3372530027121271	0.47177765302771923	0.20636092399495556	0.004243787708354638	0.007712803253400645	0.16821345707656613	0.9478550374281655	0.8181974248927039	0.9272767332549942	0.8944285519683967	0.03660662405578152	0.00342711405116761	0.5812130994350763	0.6572089783098958	0.9431826388387377	0.6147288657352593	0.04069223573433115	0.3033033033033033	0.8887548105146436	0.304811017169355	0.5108162626508538	0.8474998943319667	0.0031936877700544804
13.5	0.02678616383867882	0.3725493994575746	0.5222484668100116	0.2322290916920427	0.003783617956846303	0.009255363904080775	0.16009280742459397	0.9418113959751468	0.8473247496423462	0.9571092831962397	0.8836670753303365	0.04133809247115464	0.003985016338566988	0.6284033470670688	0.7155727155727156	0.9728280493969813	0.6436972136711658	0.0447458684128469	0.3103103103103103	0.9052573217663558	0.3359916851552038	0.5593851076409418	0.8886258928948815	0.004133007702423445
13.666666666666666	0.028145612003423796	0.4092793490895002	0.5755579328679921	0.27355356648518964	0.0030677983433888946	0.01051745898190997	0.1740139211136891	0.9435608711325996	0.8551931330472103	0.9659958871915394	0.8932025609589974	0.04449240474807006	0.004861719933051726	0.6772607569128828	0.7328586778128062	0.9710226041741894	0.6710869050438077	0.04646086685375741	0.3003003003003003	0.9439371208662187	0.3680318202714317	0.627638855075992	0.8951773109598884	0.005635919594213789
13.833333333333334	0.02658476411056845	0.4452537776055792	0.6405503595979282	0.306757712774138	0.0036302280396768587	0.010096760622633571	0.13225058004640372	0.9992153868990817	0.8813447782546495	0.9875293772032903	0.8872088271352677	0.0505520046484602	0.004861719933051726	0.7238988234294694	0.7663089039235829	0.9663645554993862	0.6902675822874733	0.04817586529466791	0.3163163163163163	0.9066434022568651	0.40556854750054966	0.672816749556568	0.8813559322033898	0.0061995115536351685
14	0.025628115402044207	0.4802789616427741	0.6827594242196354	0.3473132170649934	0.0046016975150833415	0.008834665544804375	0.11136890951276102	0.9522446296414107	0.8943061516452074	0.9861486486486486	0.8727012668573764	0.05710965385573172	0.004981270423208735	0.7606401053391666	0.8070678804623759	0.9575900917166174	0.7121714421027705	0.05597131275335204	0.28128128128128127	0.9533624682016829	0.43712898003237993	0.7241679129134351	0.88393423221607	0.0030058237835806877
14.166666666666666	0.024973566285685516	0.5071871367686943	0.7250426327440659	0.38985266525176093	0.0044483075979138975	0.010797924554760903	0.0962877030162413	0.9897258095298683	0.9190557939914163	0.9985017626321974	0.8530854107069882	0.06292022910268116	0.005658723200765123	0.7902242704837956	0.8349804588336699	0.9922004766375389	0.751637856184387	0.05332086061739944	0.33433433433433435	0.900300045659122	0.4706681857248506	0.7591555663756825	0.89386702734688706	0.0045087356753710315
14.333333333333334	0.024721816625547555	0.5445176288260364	0.7654934276726229	0.43869767155731904	0.004243787708354638	0.01051745898190997	0.15661252900232017	0.9836397565578812	0.9103576537911302	0.9843272620446534	0.8577850429096854	0.07055698514152901	0.005100820913365745	0.8404727519857282	0.8903687435797527	0.9607676753087311	0.746191491041124	0.057842220143436235	0.3383383383383383	0.9678918531080817	0.5025883951949791	0.8036900497339408	0.89386702734688706	0.00507232763479241
14.5	0.023664468052968127	0.5757845796203022	0.8099479933482328	0.48375934299160284	0.004346047653134268	0.01093815734118637	0.08468677494199536	0.9728354221006426	0.9265808297567955	0.9860311398354876	0.9218090178449803	0.07952187266539387	0.0049015700964373955	0.8831924563564542	0.8982914762731277	0.9961182927709973	0.7823427263398848	0.058154038041783596	0.34034034034034033	0.9626736677320462	0.5392456676860347	0.8363822905435955	0.9484339997463967	0.006575239526582754
14.666666666666666	0.022808519208499068	0.6194304533126695	0.8425713105464405	0.5267294146596536	0.005266387156150936	0.009115131117655308	0.11136890951276102	0.9922492949084971	0.933590844062947	0.9976498237367802	0.8759024656041411	0.08715862870424172	0.005220371403522755	0.9079344178736779	0.9279515426304417	0.9627536650538022	0.7578340831952008	0.0626753975678204	0.31431431431431434	0.9972767595068814	0.5772620974995503	0.8792473828817863	0.9304704340842809	0.005260191621266203
14.833333333333334	0.022405719752278334	0.645350639287098	0.8702693542066072	0.5912921780320507	0.0035279680948972288	0.010797924554760903	0.07540603248259861	1	0.944206008583691	1	0.8457975752622259	0.09753465593093716	0.004622618952737707	0.918712568491696	0.935496440083596	0.9692893767603091	0.8210987449680323	0.06205176177112566	0.31431431431431434	0.9318700671841367	0.618916271911415	0.9056446283866031	0.9192273553404624	0.0030058237835806877
15	0.020995921655505765	0.6831654397520341	0.9123724989672813	0.6419058164928794	0.004192657735964823	0.008694432758378908	0.09860788863109049	0.9719341773225608	0.9479542203147353	0.9684341950646298	0.8541070698814875	0.10923881464264962	0.004463218299195027	0.9532451259397697	0.9510112996351529	0.9867660865169351	0.79394585207988	0.06782039289055192	0.2972972972972973	0.918677842280347	0.6472187243908777	0.9332417486870935	0.9149583667948772	0.0018786398647379298
15.166666666666666	0.0213987211117265	0.7121658271987602	0.9268411519844086	0.6859985850942758	0.005164127211371306	0.008834665544804375	0.06496519721577726	1	0.9529041487839771	0.9711662749706228	0.8482495572810244	0.12235411305719267	0.005339921893679764	0.9628127256509366	0.9616261084150992	0.967086733588503	0.8346357249980266	0.07358902400997817	0.3113113113113113	0.9355554106059618	0.6912514241170474	0.9445796960317184	0.9191005537004945	0.00507232763479241
15.333333333333334	0.02034137253914707	0.73541263076327	0.9512662719386512	0.7321829534619052	0.0046016975150833415	0.011358855700462769	0.06496519721577726	0.9861208304175414	0.9436909871244635	0.9778202115158637	0.868205966489579	0.13762762513488835	0.005698573364150793	0.9676018349403219	0.9626179259206782	0.9847259334151802	0.8001420790906938	0.08029310882444653	0.3083083083083083	0.9365012067053682	0.73156642881413525	0.934580739401106	0.9147892979415867	0.00882960736426827
15.5	0.019586123558733196	0.7553467648198373	0.9654065733865758	0.766709729014795	0.005112997238981491	0.011218622914037302	0.06728538283062645	0.9941896219013084	0.9507868383404864	0.9842391304347826	0.8618716796076829	0.15339918651946544	0.0062564756515501715	0.9750138045278851	0.9599376571853636	0.9702462627283889	0.8502249585602653	0.08154038041783598	0.37037037037037035	0.9293425086426196	0.7611880634006916	0.9588912461308385	0.9275962635783422	0.014653390944955852
15.666666666666666	0.019284023966567646	0.7624564122433165	0.9912298355064558	0.805573498200609	0.005061867266591676	0.014584209788248493	0.054524361948955914	0.9898000296880632	0.9503004291845494	0.9689629847238543	0.8703855060618444	0.16933676433966963	0.007013628755877899	0.9775941893556471	0.9868584180510787	0.970192099371705	0.8137974583629332	0.0921421889616464	0.3893893893893894	0.9499869545365599	0.7909096360256641	0.9467012137863875	0.9319497865505727	0.0187863986473793
15.833333333333334	0.019183324102512462	0.7774893452150329	0.9809662009723443	0.8588939128295039	0.004959607321812046	0.013462347496844763	0.06728538283062645	1	0.9577110157367668	0.9462544065804935	0.8735867048086092	0.18867767909022992	0.005738423527536463	0.9810028458565179	0.9718158525497975	0.9712212031486964	0.8485673691688373	0.09822263797942002	0.3963963963963964	0.9594286087013241	0.8290859667006456	0.9469446666434806	0.9291601504712794	0.02836746195754274
16	0.018629474850208952	0.7968616815187912	1	0.8655839561994402	0.0046016975150833415	0.013742813069695695	0.08816705336426914	0.9894607375363149	0.9685550786838341	0.9378525264394829	0.8764473504972075	0.2096787581970615	0.00653542679524986	0.9938622945249118	1	0.973784935365061	0.8354645196937406	0.1019644527595884	0.4014014014014014	0.9424531993999087	0.8550498690811696	0.9540743574583521	0.9262437127520182	0.021228630471538605
16.166666666666668	0.018377725190070995	0.8248159628051143	1	0.9171972563132478	0.005470907045710196	0.014724442574673959	0.052204176334106726	1	0.9634907010014306	0.9438748531139836	0.8711347227898106	0.23009877977919815	0.006097074998007492	1	0.9921599187654233	1	0.8647485989423	0.10445899594636732	0.3813813813813814	0.9608473028504337	0.8834122843836821	0.962021354293465	0.9190160192738492	0.015404846890851025
16.333333333333332	0.01631337797693973	0.843025958930647	1	0.9047553135861708	0.005215257183761121	0.011499088486888234	0.07540603248259861	0.983099009691032	0.9718168812589414	0.9226938895417156	0.8640512191799482	0.25807254918236905	0.00673467761217821	1	0.9498305645094636	0.9612551455188849	0.8814034256847423	0.10975990021827253	0.3733733733733734	0.9316906920618355	0.9070975994883173	0.9624039230688971	0.9292024176846021	0.014465526958482059
16.5	0.017320376617491567	0.8518791166214645	1	0.9037864107532835	0.006237856631557419	0.009676062263357174	0.05568445475638051	1	0.9600572246065808	0.9214159811985899	0.8687508513826454	0.27957167759608204	0.0062564756515501715	1	0.9691591985169967	0.998880623961869	0.8505012234588365	0.11552853133769879	0.3483483483483483	0.932212510599439	0.9274249965021687	0.9743852815358397	0.9250179635656621	0.012962615066691715
16.666666666666668	0.017874225869795077	0.8776055792328555	1	0.9305773430531205	0.005419777073320381	0.011779554059739168	0.05336426914153132	0.9939033441482706	0.9621173104434907	0.9212544065804935	0.9075057894019888	0.30854154561301567	0.006057224834621822	1	0.9658059107600392	0.9713836932187477	0.8902439024390244	0.12316806984720922	0.3433433433433433	0.9375937642684756	0.9359796925905939	1	0.9363033095228032	0.013150479053165508
16.833333333333332	0.018075625597905442	0.8744672607516466	1	0.9130755744209652	0.0071581961345740875	0.01500490814752489	0.06264501160092807	1	0.9648068669527897	0.9250146886016452	0.901716387413159	0.3385905204615257	0.006176775324778831	1	0.9914514776900099	0.9732613562504514	0.8722077512037256	0.13314624259432492	0.33733733733733734	0.9224773335072729	0.9490915632307969	0.9748026292908566	0.9365569128027389	0.015216982904377232
17	0.0177231760737123	0.9007748934521503	1	0.9537541139921872	0.006698026383065753	0.016267003225354088	0.06264501160092807	0.9583412854931399	0.9613447782546495	0.9083137485311399	0.8844162920583026	0.36573420768656095	0.006176775324778831	1	0.9607995938271168	0.9751751281866108	0.8657747257084222	0.14265668849391955	0.33233233233233234	0.9473452481899419	0.9519497911294997	0.952561471846416	0.9332178029502515	0.015029118917903438
17.166666666666668	0.018176325461960626	0.8905656722200698	1	0.9477407646642675	0.009203395030166683	0.01794979666245968	0.09860788863109049	1	0.9697854077253218	0.9129112808460634	0.8792398855741724	0.3968622893666473	0.0057782736909221324	1	0.9665379665379665	0.9677186394164801	0.9030704870155498	0.14655441222326163	0.3183183183183183	0.9422901311069076	0.9584257760188682	0.9784718116370466	0.9292446848979247	0.012399023107270337
17.333333333333332	0.017672826141684708	0.9122433165439752	1	0.9537079757620498	0.010225994477962982	0.015285373720375825	0.06612529002320186	1	0.9659227467811159	0.9206374853113983	0.8968124233755619	0.42591516560139453	0.006336175978321511	1	0.9649912035233136	0.9996208565032136	0.8842450074986187	0.1584034923604615	0.34534534534534533	0.9377079120735764	0.9735963702504448	0.9765067992905088	0.9394733505220001	0.014841254931429645
17.5	0.017773526005739892	0.9091437427353739	1	0.9591522869182738	0.010328254422742612	0.018650960594587013	0.08120649651972157	0.9707678605509257	0.9796852646638055	0.9077996474735606	0.883803296553603	0.45986552668714203	0.006216625488164502	1	0.9679666560400505	0.9778832960207987	0.9027547557028969	0.16978484565014032	0.33933933933933935	0.9157752266649273	0.9625831984169815	0.9769241470455257	0.9406990997083562	0.017471350742062748
17.666666666666668	0.017974925733850258	0.9356257264626114	1	0.9720402325366799	0.012168933428775949	0.01794979666245968	0.06612529002320186	1	0.9738197424892704	0.9467685076380729	0.8838714071652364	0.48510002490246534	0.005539172710608113	1	0.9726659818402937	0.9845995522495847	0.8767069224090299	0.1833489242282507	0.3153153153153153	0.9421107559846064	0.9618036817173352	0.9635516293951936	0.9445876833340378	0.013150479053165508
17.833333333333332	0.01686722722924324	0.9508717551336692	1	0.9603211220817569	0.01334492279374169	0.02033375403169261	0.07308584686774942	0.9656996840341837	0.9685836909871245	0.9421856639247944	0.8734504835853426	0.516560139453806	0.005539172710608113	1	0.9723471833563576	0.9956127681086155	0.9031099534296314	0.19660118490801373	0.3263263263263263	0.9428771769617116	0.963302752293578	0.96167356449761765	0.9664398326218352	0.016156302836746194
18	0.018176325461960626	0.9601511042231693	1	0.9830980283596321	0.013498312710911136	0.020473986818118076	0.12064965197215777	1	0.957997138769671	0.9206081081081081	0.9181310448167824	0.5425417116294513	0.00653542679524986	1	0.9687341338717486	0.9650826893912039	0.9233956902675823	0.21063299033364516	0.32432432432432434	0.9481116691670471	0.9705982290979592	0.9503530066427851	0.9375290587091593	0.015029118917903438
18.166666666666668	0.017572126277629524	0.9451569159240605	1	0.9591215280981822	0.01779323039165559	0.02187631468237274	0.06264501160092807	0.9637169455224038	0.9778254649499285	0.9576086956521739	0.9172456068655497	0.5752469494479954	0.011038495257830558	1	0.961106584959796	0.965714595219181	0.930933775357171	0.2245088868101029	0.3383383383383383	0.9496282042919575	0.9765145609721972	0.9585608458247835	0.9716386998605182	0.018034942701484126
18.333333333333332	0.018629474850208952	0.954010073614878	1	0.9458644766386761	0.017026280805808366	0.022156780255223673	0.042923433874709975	0.960260406726467	0.9744206008583691	0.9129259694477085	0.8936793352404304	0.605378932514319	0.010560293297202518	1	0.9785460427662263	0.9607676753087311	0.9265530033941116	0.24087932647333957	0.3183183183183183	0.9419966081795056	0.9902260598428974	0.971150836434459	0.9454330276004903	0.021040766485064814
18.5	0.018528774986153768	0.9376017047655947	1	0.9735320353111254	0.0209121587074343	0.023839573692329266	0.04524361948955916	1	0.9682403433476395	0.9030552291421856	0.8914997956681651	0.6370880717191002	0.011397146728301586	1	0.9840836905057089	0.996623817433379	0.9372878680243113	0.25802931088244463	0.28928928928928926	0.9531015589328811	0.995262936979073	0.968890202761451	0.9665666342618031	0.026488822092804808
18.666666666666668	0.019233674034540054	0.9332816737698566	1	0.9661499184891268	0.024746906636670417	0.026503996634413125	0.04176334106728538	0.9726021587463155	0.973304721030043	0.9288777908343125	0.8857103936793352	0.6663899726072882	0.010719693950745198	1	0.9673408664234352	0.9607135119520473	0.8880732496645355	0.28048019956345493	0.2922922922922923	0.9622170765116431	0.9843097279686595	0.9586999617431224	0.9283570734181495	0.029118917903437912
18.833333333333332	0.019384723830622827	0.9447500968616815	1	0.9781458583248747	0.028683914510686165	0.02860748843079512	0.0069605568445475635	0.9799075428886486	0.9758226037195994	0.9030258519388954	0.8712709440130773	0.6951108159707811	0.012034749342472305	1	0.9829619921363041	0.9749404203076478	0.9451811508406346	0.30183972560024946	0.25425425425425424	0.9952057921857674	0.9933041514261158	0.9506486279692554	0.9374867914958367	0.03080969378170205
19	0.019888223150898745	0.9562766369624177	1	0.9520931377072376	0.033081092136210244	0.028327022857944188	0.0069605568445475635	1	0.984692417739628	0.8924794359576969	0.8732461517504427	0.7219224703245621	0.011676097872001275	1	0.9618032186839526	0.9747598757853687	0.9038992817112638	0.3185219831618335	0.24024024024024024	0.9805296458156676	0.9780336191561232	0.9524571349076618	0.9557884948645335	0.029306781889911704
19.166666666666668	0.020190322743064298	0.93938395970554045	1	1	0.03696697003783618	0.0344972654606647	0.010440835266821345	0.9556905655576055	0.9831473533619456	0.9121915393654524	0.8909549107750988	0.7499792479455466	0.012234000159400654	1	0.9770228944540871	0.9773055535495053	0.943089430894309	0.3409728718428438	0.28428428428428426	0.9798121453264628	0.977593891787092	0.9546482106215004	0.9451794243205546	0.029494645876385495
19.333333333333332	0.020492422335229847	0.9647036032545525	1	0.9715019531850758	0.045352285509765826	0.0361800588977703	0.015081206496519721	1	0.9854935622317597	0.8981933019976498	0.8865277210189347	0.7738026064580393	0.012273850322786323	1	0.9845205625022139	0.9766555932693002	0.9148314784118715	0.36170876208294356	0.2702702702702703	0.9892374926619268	0.9861885630908837	0.9545264841929538	0.9559998309311467	0.031936877700544805
19.5	0.02054277226725744	0.9565091049980627	1	0.9911722186336932	0.0517946620308825	0.042350301500490815	0	0.9618614415675297	0.9800286123032904	0.9518360752056404	0.9390410025882032	0.7967958827923964	0.012552801466486012	1	0.9815096879317062	0.9568137502708168	0.9289604546530902	0.38431555971312753	0.2732732732732733	0.9441654164764203	0.9743958745577742	0.9409452926651132	0.9339363455767361	0.03080969378170205
19.666666666666668	0.020643472131312623	0.9676869430453313	1	0.9753621851065793	0.0606912772267103	0.04585612116112747	0.0034802784222737818	0.9988866976270755	0.9710157367668097	0.957975910693302	0.9325023838714072	0.821034282393957	0.012712202120028692	1	0.9687695559255193	0.9893478731855275	0.9172389296708501	0.4089491736825694	0.2772772772772773	0.9800241341073641	0.984269752753293	0.9628908287830835	0.9671583752483198	0.0321247416870186
