"Time","hours","1 aSf 10 PrLDm","1 aSf 15 PrLDm","1 aSf 20 PrLDm","1 aSf 30 PrLDm","2 aSf 10 PrLDm","2 aSf 15 PrLDm","2 aSf 20 PrLDm","2 aSf 30 PrLDm","4 aSf 10 PrLDm","4 aSf 15 PrLDm","4 aSf 20 PrLDm","4 aSf 30 PrLDm","0 aSf 10 PrLDm","0 aSf 15 PrLDm","0 aSf 20 PrLDm","0 aSf 30 PrLDm","1 aSf 0 PrLDm","2 aSf 0 PrLDm","4 aSf 0 PrLDm"
1900-01-02 14:20:06,62.3333333333333,19907,37482,52892,NA,12262,12236,24418,29434,13650,10212,16751,20344,17508,23534,25530,28226,3325,3608,4209
1900-01-02 14:30:06,62.5,19902,37492,53111,NA,12299,12296,24462,29398,13191,10235,16732,20422,17503,23650,25499,28167,3333,3610,4198
1900-01-02 14:40:06,62.6666666666667,19835,37583,53010,NA,12256,12254,24306,29375,13488,10291,16655,20249,17381,23747,25513,28194,3323,3584,4197
1900-01-02 14:50:06,62.8333333333333,19853,37653,52836,NA,12009,12325,24166,29332,13449,10252,16690,20684,17409,23541,25499,28264,3329,3608,4193
1900-01-02 15:00:06,63,19928,37338,52945,NA,11986,12337,24227,29285,13211,10202,16781,20549,17432,23615,25471,28191,3329,3603,4181
1900-01-02 15:10:06,63.1666666666667,19865,37521,52849,NA,12110,12161,24114,29179,13434,10255,16781,20425,17423,23640,25516,28180,3329,3624,4212
1900-01-02 15:20:06,63.3333333333333,19904,37472,52684,NA,11938,12100,24350,29184,13585,10213,16760,20935,17488,23654,25489,28203,3326,3616,4187
1900-01-02 15:30:06,63.5,19909,37484,52943,NA,11992,12130,24312,29100,13204,10172,16625,20546,17398,23665,25439,28226,3325,3599,4194
1900-01-02 15:40:06,63.6666666666667,19885,37445,52578,NA,12110,12226,24233,29139,13287,10196,16688,21001,17358,23594,25413,28178,3309,3571,4182
1900-01-02 15:50:06,63.8333333333333,19852,37203,52781,NA,12081,12247,24097,29091,13275,10136,16654,21195,17440,23740,25418,28244,3331,3596,4184
1900-01-02 16:00:06,64,19868,37478,52840,NA,11993,12320,23886,29025,13259,10204,16607,20684,17414,23784,25371,28240,3308,3588,4185
1900-01-02 16:10:06,64.1666666666667,19790,37296,52723,NA,11877,12278,23937,29005,13455,10169,16641,20706,17359,23864,25418,28254,3308,3606,4181
1900-01-02 16:20:06,64.3333333333333,19844,37379,52774,NA,11989,12279,24113,28982,13360,10166,16749,20489,17392,23830,25379,28317,3317,3592,4189
1900-01-02 16:30:06,64.5,19821,37322,52838,NA,11861,12347,23995,28960,13089,10097,16697,21174,17319,23769,25466,28372,3311,3587,4195
1900-01-02 16:40:06,64.6666666666667,19781,37108,52896,NA,12172,12285,23869,28968,13250,10119,16678,20975,17358,23694,25417,28409,3308,3582,4179
1900-01-02 16:50:06,64.8333333333333,19771,37172,52537,NA,12054,12162,23801,28915,13344,10179,16719,20947,17427,23790,25356,28447,3306,3571,4185
