"Time","hours","1 aSf 10 PrLDm","1 aSf 15 PrLDm","1 aSf 20 PrLDm","1 aSf 30 PrLDm","2 aSf 10 PrLDm","2 aSf 15 PrLDm","2 aSf 20 PrLDm","2 aSf 30 PrLDm","4 aSf 10 PrLDm","4 aSf 15 PrLDm","4 aSf 20 PrLDm","4 aSf 30 PrLDm","0 aSf 10 PrLDm","0 aSf 15 PrLDm","0 aSf 20 PrLDm","0 aSf 30 PrLDm","1 aSf 0 PrLDm","2 aSf 0 PrLDm","4 aSf 0 PrLDm"
1900-01-02 11:10:06,59.1666666666667,39483,38184,53209,40600,22478,23200,24346,21164,8162,17110,26221,25557,10589,18431,20488,54404,4101,4725,5799
1900-01-02 11:20:06,59.3333333333333,39153,38251,52745,40206,22679,23189,24381,20879,8110,17035,26831,25557,10592,18453,20419,54221,4111,4670,5833
1900-01-02 11:30:06,59.5,39330,38407,53098,40299,22604,23215,24311,20898,8085,17126,26545,25457,10590,18485,20525,52663,4072,4690,5869
1900-01-02 11:40:06,59.6666666666667,39475,38272,52952,40117,22585,23242,24481,20837,8068,17020,26719,25418,10601,18508,20523,53186,4103,4682,5810
1900-01-02 11:50:06,59.8333333333333,39375,38280,52802,40369,22378,23232,24267,21035,8101,16975,26452,25456,10618,18531,20510,52710,4108,4673,5853
1900-01-02 12:00:06,60,39541,38304,52915,40270,22578,23351,24359,20889,8265,16899,26890,25350,10573,18530,20530,53360,4113,4671,5857
1900-01-02 12:10:06,60.1666666666667,39623,38300,52987,40389,22674,23196,24191,20745,8123,16953,26417,25300,10538,18472,20481,54374,4090,4679,5811
1900-01-02 12:20:06,60.3333333333333,39659,38326,52940,40563,22538,23314,24295,20995,8117,17019,26896,25452,10595,18568,20569,52781,4080,4694,5816
1900-01-02 12:30:06,60.5,39533,38174,53072,40151,22400,23191,24356,20995,8089,16947,26478,25356,10568,18486,20511,53411,4085,4705,5839
1900-01-02 12:40:06,60.6666666666667,39860,38224,53070,40373,22549,23249,24240,20873,8065,16991,26811,25288,10551,18537,20568,54000,4100,4645,5854
1900-01-02 12:50:06,60.8333333333333,39607,38435,53071,40549,22527,23268,24137,20597,8145,17015,26543,25169,10535,18503,20522,53903,4074,4682,5857
1900-01-02 13:00:06,61,39461,38234,53304,40401,22472,23350,24338,20635,8118,17053,26645,25187,10546,18536,20499,54132,4090,4695,5839
1900-01-02 13:10:06,61.1666666666667,39685,38278,53129,40423,22476,23377,24145,20887,8115,17066,26640,25153,10558,18475,20563,54195,4076,4669,5815
1900-01-02 13:20:06,61.3333333333333,39710,38321,52807,40557,22516,23400,24292,21005,8173,17051,26947,24993,10575,18584,20580,53752,4110,4674,5862
1900-01-02 13:30:06,61.5,39458,38236,53452,40551,22368,23370,24092,20967,8089,17237,26699,25039,10581,18527,20594,53964,4059,4663,5821
1900-01-02 13:40:06,61.6666666666667,39438,38225,52907,40625,22344,23433,24190,20769,8179,17178,26323,24955,10570,18612,20565,53969,4117,4676,5844
1900-01-02 13:50:06,61.8333333333333,39178,38208,53434,40334,22311,23206,24054,20745,8125,17014,26525,25054,10565,18520,20508,54245,4087,4630,5830
1900-01-02 14:00:06,62,39362,38216,53280,40328,22194,23150,23914,20708,8055,17103,26809,25025,10559,18677,20632,54049,4077,4688,5867
1900-01-02 14:10:06,62.1666666666667,39423,38253,53092,40290,22290,23280,24003,20768,8078,17178,26697,25007,10556,18584,20570,52763,4100,4694,5819
1900-01-02 14:20:06,62.3333333333333,39412,38222,53313,40334,22347,23063,24063,20992,8149,17129,26940,24795,10590,18622,20623,53788,4120,4658,5776
1900-01-02 14:30:06,62.5,39377,38307,53312,40396,21999,23146,23929,20865,8155,17084,26788,24831,10556,18635,20559,52835,4070,4669,5793
1900-01-02 14:40:06,62.6666666666667,39445,38320,53133,40237,22196,23195,24083,20658,8165,17171,26481,24850,10586,18570,20663,54237,4095,4653,5805
1900-01-02 14:50:06,62.8333333333333,39191,38294,53172,40327,22171,23163,24138,20586,8163,17173,26345,24705,10507,18579,20531,52753,4099,4677,5786
1900-01-02 15:00:06,63,39166,38135,53408,40480,22058,23081,23924,20500,8164,16980,26798,25012,10599,18599,20545,53802,4062,4664,5827
1900-01-02 15:10:06,63.1666666666667,39229,38211,53377,40310,22117,23355,23892,20450,8180,16975,26431,24801,10603,18670,20632,53636,4056,4679,5831
1900-01-02 15:20:06,63.3333333333333,38939,38146,53178,40208,22296,23267,23764,20576,8132,16974,26373,24774,10601,18669,20716,52826,4071,4679,5793
1900-01-02 15:30:06,63.5,39109,38175,53111,39988,21973,23240,23752,20398,8121,17025,26838,25391,10612,18711,20588,54123,4109,4659,5823
1900-01-02 15:40:06,63.6666666666667,39229,38189,53265,39938,22021,23190,23714,20484,8133,16975,26246,24760,10605,18597,20522,52827,4095,4662,5844
1900-01-02 15:50:06,63.8333333333333,39186,38268,52826,39911,22156,23214,23807,20443,8131,17027,26390,25197,10579,18728,20606,53503,4080,4656,5772
1900-01-02 16:00:06,64,39406,38050,52996,40092,22006,23277,23733,20373,8152,17055,26751,25364,10557,18635,20609,53604,4081,4630,5809
1900-01-02 16:10:06,64.1666666666667,39436,38275,53263,39815,22060,23197,23483,20365,8158,17041,26391,24773,10596,18674,20616,53116,4066,4667,5795
1900-01-02 16:20:06,64.3333333333333,39295,38221,52986,39814,21883,23166,23430,20269,8099,16807,26459,24619,10587,18639,20555,53970,4073,4663,5772
1900-01-02 16:30:06,64.5,39188,38207,53263,39924,21804,23144,23496,20273,8136,17241,26729,24801,10532,18659,20558,54213,4090,4700,5809
1900-01-02 16:40:06,64.6666666666667,39283,38049,53330,39857,21784,23222,23438,20445,8119,16970,26289,24656,10500,18672,20614,53921,4080,4646,5814
1900-01-02 16:50:06,64.8333333333333,39064,38074,53113,40015,21930,23109,23514,20329,8069,16807,26647,24830,10524,18669,20610,52722,4068,4626,5757
1900-01-02 17:00:06,65,39084,38065,52856,39836,21996,23035,23393,20367,8086,16877,26204,25341,10556,18666,20573,53261,4060,4631,5752
1900-01-02 17:10:06,65.1666666666667,39083,38051,52954,39690,21743,22990,23463,20214,8128,17054,26415,24601,10589,18668,20609,52714,4078,4651,5774
1900-01-02 17:20:06,65.3333333333333,39140,38074,53214,39858,21798,22978,23411,20263,8090,16778,26424,24662,10529,18641,20564,54083,4068,4662,5798
1900-01-02 17:30:06,65.5,39171,38104,52944,39921,21912,22989,23364,20350,8199,16863,26175,24544,10526,18695,20521,53632,4056,4631,5813
1900-01-02 17:40:06,65.6666666666667,38994,38011,53399,39812,22029,22938,23328,20414,8084,16845,26649,24684,10484,18670,20593,53282,4062,4635,5769
1900-01-02 17:50:06,65.8333333333333,39117,37952,53006,39697,21941,22992,23328,20527,8144,16878,26261,24982,10464,18644,20670,53944,4063,4603,5766
1900-01-02 18:00:06,66,39211,37901,53224,39947,21759,22903,23354,20436,8135,16926,26538,24795,10498,18666,20562,53192,4073,4648,5796
1900-01-02 18:10:06,66.1666666666667,39103,37938,53202,39520,21928,23012,23393,20408,8084,16766,26244,25313,10479,18647,20562,54555,4049,4642,5767
1900-01-02 18:20:06,66.3333333333333,38842,38005,52978,39927,21865,22921,23523,20177,8148,16971,26202,24617,10527,18695,20563,54562,4064,4661,5753
1900-01-02 18:30:06,66.5,39088,38031,53510,39968,21958,22992,23400,20268,8160,16983,26254,25081,10464,18683,20498,54587,4078,4642,5791
1900-01-02 18:40:06,66.6666666666667,39170,37928,52965,39846,21883,22895,23412,20238,8151,16778,26134,25042,10445,18668,20560,52838,4035,4625,5734
1900-01-02 18:50:06,66.8333333333333,38895,38018,53517,39952,21978,22858,23410,20250,8119,16904,26453,25314,10479,18620,20565,54678,4048,4641,5721
1900-01-02 19:00:06,67,39134,37983,53346,40107,21784,22718,23369,20063,8099,16818,26376,24625,10531,18674,20586,54082,4054,4659,5789
1900-01-02 19:10:06,67.1666666666667,39026,37975,53766,39906,21895,22850,23315,20153,8090,16890,26375,24876,10536,18644,20654,53042,4057,4605,5757
1900-01-02 19:20:06,67.3333333333333,39089,38086,52905,40101,21863,22791,23494,20018,8066,16781,26433,24654,10464,18714,20591,53947,4083,4610,5749
1900-01-02 19:30:06,67.5,39079,37966,53383,39800,21670,22797,23384,20197,8145,16713,26342,24815,10432,18714,20582,54011,4065,4624,5766
1900-01-02 19:40:06,67.6666666666667,39056,37902,53195,40119,21996,22854,23320,20075,8081,16849,26371,24239,10487,18632,20565,52931,4067,4645,5752
1900-01-02 19:50:06,67.8333333333333,39085,37835,53110,39901,21790,22866,23297,20153,8148,16675,26225,24704,10439,18714,20624,54144,4087,4645,5744
1900-01-02 20:00:06,68,38872,37979,53456,39978,22045,22661,23464,20228,8076,16876,26680,24630,10486,18716,20613,54224,4062,4623,5704
1900-01-02 20:10:06,68.1666666666667,39048,37942,53673,40193,21928,22623,23226,20137,8104,16744,26169,24274,10486,18661,20564,54012,4054,4630,5769
1900-01-02 20:20:06,68.3333333333333,39077,37990,53239,39849,22091,22752,23272,20080,8080,16737,26421,24518,10431,18669,20515,52758,4041,4642,5741
1900-01-02 20:30:06,68.5,38908,37859,53144,39782,22030,22713,23377,20087,8127,16849,26458,24480,10471,18704,20620,54445,4064,4597,5737
1900-01-02 20:40:06,68.6666666666667,38959,37753,53217,39809,21923,22493,23182,20298,8161,16621,26342,24437,10394,18730,20511,54764,4038,4616,5709
1900-01-02 20:50:06,68.8333333333333,38768,37816,53323,39737,21881,22694,23231,20393,8146,16863,26493,24158,10424,18683,20537,52692,4071,4622,5711
1900-01-02 21:00:06,69,38761,37931,53324,39829,21891,22637,23232,20248,8079,16609,26202,24469,10379,18726,20611,54003,4043,4592,5716
1900-01-02 21:10:06,69.1666666666667,38940,37793,53046,39659,21874,22616,23099,20007,8111,16861,26748,24422,10418,18676,20618,54105,4027,4604,5708
1900-01-02 21:20:06,69.3333333333333,39144,37762,53482,39830,21942,22500,23118,19937,8055,16740,26007,24357,10404,18696,20558,54391,4055,4624,5752
1900-01-02 21:30:06,69.5,39051,37706,53311,39706,21980,22618,23044,20229,8034,16786,26436,24212,10363,18727,20620,54148,4049,4614,5724
1900-01-02 21:40:06,69.6666666666667,39010,37879,53631,39776,22188,22540,23089,20327,8199,16747,26318,24004,10405,18689,20634,53623,4048,4590,5676
1900-01-02 21:50:06,69.8333333333333,39056,37707,53435,39617,21932,22420,22978,20147,8195,16786,26355,24242,10395,18820,20505,53631,4070,4600,5670
1900-01-02 22:00:06,70,39135,37766,53507,39856,21937,22452,23124,20128,8055,16637,26465,24868,10387,18670,20524,53847,4049,4618,5728
1900-01-02 22:10:06,70.1666666666667,38980,37741,53431,39640,22156,22494,23181,20148,8099,16877,26229,24805,10385,18717,20592,54009,4055,4628,5723
1900-01-02 22:20:06,70.3333333333333,39011,37725,53370,39805,21916,22461,23100,19992,8153,16827,26227,24723,10469,18761,20543,54083,4073,4619,5761
1900-01-02 22:30:06,70.5,38962,37793,53210,39502,21964,22424,23112,20104,8127,16542,26165,24910,10406,18816,20599,54021,4046,4600,5732
1900-01-02 22:40:06,70.6666666666667,39115,37779,53096,39593,22100,22425,23176,20031,8082,16656,26328,24028,10428,18756,20580,53851,4040,4602,5661
