"Time","hours","1 aSf 10 PrLDm","1 aSf 15 PrLDm","1 aSf 20 PrLDm","1 aSf 30 PrLDm","2 aSf 10 PrLDm","2 aSf 15 PrLDm","2 aSf 20 PrLDm","2 aSf 30 PrLDm","4 aSf 10 PrLDm","4 aSf 15 PrLDm","4 aSf 20 PrLDm","4 aSf 30 PrLDm","0 aSf 10 PrLDm","0 aSf 15 PrLDm","0 aSf 20 PrLDm","0 aSf 30 PrLDm","1 aSf 0 PrLDm","2 aSf 0 PrLDm","4 aSf 0 PrLDm"
"1.2361805555555556",29.6666666666667,"15373","23626","28353","33929","13679","13255","13568","13464","7226","8870","11319","21493","18231","24037","27946","38075","3412","3487","3751"
"1.243125",29.8333333333333,"15389","22756","28504","33759","13763","13362","13571","13116","7222","8693","11318","21588","18221","23822","27792","38295","3400","3485","3737"
"1.2500694444444445",30,"15468","22638","28718","34051","13636","13357","13388","13541","7264","8636","11302","21566","17861","24088","27914","37922","3413","3489","3744"
"1.2570138888888889",30.1666666666667,"15509","23959","28686","33889","13751","13378","13273","13079","7245","8668","11263","21647","18157","23218","27760","38037","3402","3473","3730"
"1.2639583333333333",30.3333333333333,"15555","22678","28647","34026","13793","13455","13448","13476","7266","8650","11305","21532","18238","24197","27678","37791","3398","3487","3731"
"1.2709027777777777",30.5,"15417","23349","28749","34058","13900","13416","13325","13115","7288","8666","11228","21585","18043","23897","27635","37844","3398","3485","3750"
"1.2778472222222221",30.6666666666667,"15556","22492","28595","33572","13974","13364","13255","13455","7296","8747","11295","21381","18181","24208","27788","38088","3397","3483","3718"
"1.2847916666666668",30.8333333333333,"15453","23343","28432","33915","13925","13398","13391","13118","7256","8752","11295","21528","18098","24375","27664","38018","3406","3480","3726"
"1.291736111111111",31,"15457","23203","28779","34328","13995","13453","13291","13399","7262","8850","11301","21580","18341","23560","27746","38293","3411","3473","3718"
"1.2986805555555556",31.1666666666667,"15473","22838","28866","33937","14040","13428","13339","13466","7265","8861","11271","21375","17935","23946","27634","38349","3416","3493","3737"
"1.305625",31.3333333333333,"15510","23797","28971","34011","14034","13515","13284","13148","7237","8708","11282","21409","18381","24345","27803","37967","3403","3484","3732"
"1.3125694444444445",31.5,"15442","22660","28713","33619","13977","13439","13314","13386","7259","8714","11245","21549","18050","24402","27849","38030","3395","3480","3722"
"1.3195138888888889",31.6666666666667,"15539","23239","28902","33459","13995","13492","13291","13164","7288","8597","11268","21434","18381","24360","27835","37909","3401","3473","3751"
"1.3264583333333333",31.8333333333333,"15514","23552","29138","33701","14030","13460","13344","13506","7293","8734","11260","21385","17941","23817","27794","37912","3411","3477","3728"
"1.3334027777777777",32,"15661","22919","28917","34447","13979","13539","13552","13203","7295","8854","11252","21306","18436","24479","27816","38088","3421","3461","3739"
"1.3403472222222224",32.1666666666667,"15509","23173","29089","34019","13973","13504","13699","13228","7284","8952","11285","21514","18028","24631","27912","38072","3409","3489","3742"
"1.3472916666666668",32.3333333333333,"15556","23205","28738","33839","13912","13500","13355","13375","7309","8988","11271","21368","18318","24221","27874","38228","3404","3488","3724"
"1.354236111111111",32.5,"15598","23043","29140","34282","14016","13530","13298","13134","7341","8889","11310","21460","18296","24326","28044","36780","3414","3468","3728"
"1.3611805555555556",32.6666666666667,"15599","22870","29016","34253","14004","13526","13389","13444","7254","8533","11259","21486","18473","24713","27816","36913","3418","3472","3724"
"1.368125",32.8333333333333,"15615","24097","28946","33730","13786","13582","13892","13238","7334","8646","11237","21469","18558","24515","28038","36937","3430","3509","3723"
"1.3750694444444445",33,"15574","23081","29012","33469","13730","13480","13765","13471","7265","8611","11230","21353","18228","25032","27994","36690","3412","3477","3749"
"1.3820138888888891",33.1666666666667,"15573","23459","29000","33801","13822","13476","13690","13477","7273","8633","11276","21430","18644","24758","27952","36659","3404","3479","3715"
"1.3889583333333333",33.3333333333333,"15806","23172","29035","33938","13826","13380","13825","13176","7253","8694","11266","21392","18701","23974","27815","36715","3415","3487","3715"
"1.3959027777777777",33.5,"15612","23268","29223","34026","13793","13497","13838","13404","7266","8660","11270","21396","18732","24357","27973","36609","3405","3474","3745"
"1.4028472222222224",33.6666666666667,"15666","23986","29078","33980","13583","13466","13350","13340","7289","8732","11232","21413","18663","24125","28106","36601","3423","3474","3726"
"1.4097916666666668",33.8333333333333,"15699","23088","29160","34217","13769","13438","13639","13400","7260","8843","11289","21461","18676","24695","28113","36638","3416","3495","3710"
"1.416736111111111",34,"15715","22837","29299","33848","13658","13504","13336","13483","7341","8751","11251","21305","18769","24369","28047","36745","3405","3475","3733"
"1.4236805555555556",34.1666666666667,"15685","24620","29132","34002","13655","13430","13411","13103","7269","8720","11244","21374","18755","24430","28040","36603","3423","3512","3757"
"1.430625",34.3333333333333,"15712","23412","29142","33705","13818","13463","13606","13295","7289","8570","11239","21294","18417","24223","28127","36652","3404","3501","3729"
"1.4375694444444445",34.5,"15707","23208","29287","33802","13865","13478","13794","13481","7284","8594","11234","21354","18782","24224","28140","36408","3412","3513","3719"
"1.4445138888888891",34.6666666666667,"15731","22771","29093","33882","13535","13388","13325","13079","7261","8521","11159","21149","18645","23880","28148","36568","3427","3504","3727"
"1.4514583333333333",34.8333333333333,"15622","24211","29049","34379","13578","13389","13385","13330","7262","8655","11193","21210","18617","24981","28118","36557","3407","3509","3721"
"1.4584027777777777",35,"15716","24017","29212","33729","13785","13345","13664","13441","7234","8864","11170","21082","18708","23868","28068","36424","3422","3501","3762"
"1.4653472222222224",35.1666666666667,"15782","23233","29108","33489","13750","13376","13612","13071","7246","8836","11200","21085","18757","24764","28007","36305","3414","3515","3755"
"1.4722916666666668",35.3333333333333,"15708","23158","29073","33877","13740","13377","13304","13483","7226","8689","11182","21016","18895","24500","28039","36479","3418","3509","3759"
"1.479236111111111",35.5,"15786","23223","29208","34216","13752","13300","13330","13034","7210","8582","11181","20951","18788","24429","28165","36448","3418","3505","3756"
"1.4861805555555556",35.6666666666667,"15849","23080","29181","33502","13724","13330","13432","13345","7254","8579","11160","20750","18791","24630","28166","36174","3399","3510","3756"
"1.493125",35.8333333333333,"15788","23836","29288","34074","13744","13324","13571","13414","7258","8547","11202","20817","18827","23771","28193","36306","3415","3516","3744"
"1.5000694444444445",36,"15834","23831","29255","34185","13744","13355","13652","13040","7251","8609","11172","20620","18820","24508","28129","36252","3414","3519","3751"
"1.5070138888888891",36.1666666666667,"15723","23140","29331","33347","13702","13278","13434","13393","7241","8632","11101","20495","18938","24334","28117","36243","3430","3500","3745"
"1.5139583333333333",36.3333333333333,"15784","24053","29293","33818","13721","13228","13390","13050","7249","8906","11176","20334","18891","23863","28036","36132","3425","3513","3756"
"1.5209027777777777",36.5,"15811","23613","29309","33944","13610","13308","13406","13380","7248","8641","11126","20174","18873","24485","28135","36256","3431","3538","3765"
"1.5278472222222224",36.6666666666667,"15874","23479","29597","33982","13433","13194","13900","13210","7250","8576","11120","20079","18913","24338","28133","36284","3418","3513","3756"
"1.5347916666666668",36.8333333333333,"15904","22908","29321","33356","13644","13265","13286","13423","7224","8660","11146","19889","18745","24584","28236","36217","3403","3517","3764"
"1.541736111111111",37,"15956","23168","29392","34109","13675","13336","13676","13217","7253","8762","11097","19839","18642","24718","28188","36141","3424","3531","3745"
"1.5486805555555556",37.1666666666667,"15839","24210","29376","33507","13471","13256","13325","13341","7282","8520","11115","19634","18726","24572","28256","36133","3420","3528","3769"
"1.555625",37.3333333333333,"15919","23470","29487","33899","13365","13306","13692","12982","7264","8540","11088","19582","18762","24610","28118","36158","3411","3554","3753"
"1.5625694444444445",37.5,"15930","23635","29499","33499","13564","13201","13149","13202","7236","8524","11107","19467","18830","25074","28130","36239","3403","3530","3750"
"1.5695138888888891",37.6666666666667,"15967","24594","29471","34080","13550","13273","13579","13357","7261","8605","11074","19427","18842","24302","28176","36146","3413","3530","3760"
"1.5764583333333333",37.8333333333333,"15958","23338","29312","33678","13657","13137","13115","13329","7279","8764","11025","19308","18928","24969","28221","36203","3403","3543","3761"
"1.5834027777777777",38,"15988","23283","29490","33921","13384","13119","13508","13141","7273","8451","11061","19261","18900","24514","28224","36335","3425","3533","3764"
"1.5903472222222224",38.1666666666667,"15916","24161","29385","33592","13614","13203","13616","13335","7242","8506","11051","19165","19126","25167","28357","36101","3418","3532","3779"
"1.5972916666666668",38.3333333333333,"15959","23743","29679","34004","13460","13110","13185","13107","7216","8698","11056","18954","19043","24705","28174","35975","3398","3541","3778"
"1.604236111111111",38.5,"15976","23207","29634","34033","13571","13088","13647","13358","7235","8467","11017","19038","18910","24299","28302","36178","3416","3539","3771"
"1.6111805555555556",38.6666666666667,"15935","23399","29485","33430","13538","13107","13144","12972","7245","8623","11054","19029","18839","24373","28183","36134","3414","3557","3768"
"1.618125",38.8333333333333,"15935","23572","29374","34144","13455","13160","13414","13292","7198","8583","11019","18850","18831","24178","28378","36130","3416","3552","3756"
"1.6250694444444445",39,"15982","23589","29495","33782","13618","13115","13145","12975","7232","8467","10987","18680","18779","24342","28244","36020","3414","3544","3771"
"1.6320138888888891",39.1666666666667,"16024","24197","29457","33898","13454","13018","13442","13292","7203","8609","10997","18663","18785","24357","28181","36014","3408","3546","3758"
"1.6389583333333333",39.3333333333333,"15973","23600","29442","33441","13533","13141","13584","12931","7192","8806","10927","18552","18871","24788","28236","36114","3401","3549","3755"
"1.6459027777777777",39.5,"15947","23055","29478","33838","13392","13103","13308","13301","7222","8745","11013","18572","18776","24514","28121","36139","3427","3558","3747"
"1.6528472222222224",39.6666666666667,"16064","23789","29365","33863","13580","13068","13683","13069","7173","8567","10911","18460","19144","24524","28045","36017","3412","3551","3753"
"1.6597916666666668",39.8333333333333,"15969","23612","29319","33263","13417","13152","13176","13094","7175","8542","11012","18587","18804","24488","28042","36065","3390","3547","3753"
"1.666736111111111",40,"15895","23358","29446","33858","13528","13054","13523","13204","7167","8371","10949","18286","18887","24651","28061","36081","3386","3549","3747"
"1.6736805555555556",40.1666666666667,"15924","23344","29343","33322","13453","13102","13190","12966","7141","8679","10940","18344","18901","24837","28038","35945","3379","3536","3776"
"1.680625",40.3333333333333,"15976","23210","29299","33634","13585","13087","13394","13227","7183","8476","10938","18299","18951","24622","28091","36202","3391","3541","3747"
"1.6875694444444445",40.5,"15870","23543","29381","33969","13706","13106","13070","12803","7157","8660","10856","18261","18941","24817","27930","36149","3410","3541","3745"
"1.6945138888888891",40.6666666666667,"15886","23603","29601","34331","13458","13096","13494","13127","7156","8498","10894","18337","18923","24420","28177","36279","3387","3542","3750"
"1.7014583333333333",40.8333333333333,"15905","23635","29385","33735","13714","13051","13267","13114","7178","8571","10859","18215","19076","24657","28102","36428","3386","3527","3735"
"1.7084027777777777",41,"15889","23510","29483","34257","13646","13030","13036","12798","7176","8604","10836","18256","19024","24529","28100","36384","3381","3515","3722"
"1.7153472222222224",41.1666666666667,"15873","23838","29270","33801","13398","13023","13249","13049","7173","8482","10834","18110","18837","24745","28044","36399","3400","3512","3715"
"1.7222916666666668",41.3333333333333,"15902","23881","29188","33795","13756","13163","13114","13031","7193","8411","10846","18232","19038","24878","28316","36536","3361","3515","3712"
"1.729236111111111",41.5,"15848","24187","29315","34365","13495","13088","13466","12819","7150","8598","10833","18077","19063","24706","28147","36310","3385","3505","3746"
"1.7361805555555556",41.6666666666667,"15798","23967","29294","34059","13777","13064","12936","13162","7133","8370","10733","18151","19013","24517","28054","36436","3386","3498","3731"
"1.743125",41.8333333333333,"15858","23502","29443","33835","13498","13083","13413","12729","7107","8565","10777","18079","18909","24974","28100","36367","3368","3485","3722"
"1.7500694444444445",42,"15924","23419","29331","34242","13794","13161","13272","13169","7138","8520","10791","18100","18851","24810","28220","36346","3388","3495","3720"
"1.7570138888888891",42.1666666666667,"15806","23728","29379","34233","13600","13028","13170","12888","7108","8572","10745","18151","18980","24056","28135","36687","3396","3477","3704"
"1.7639583333333333",42.3333333333333,"15884","23942","29337","33957","13906","13154","13370","13009","7144","8603","10791","18054","19133","24019","28212","36494","3373","3490","3703"
"1.7709027777777777",42.5,"15845","23674","29357","34537","13576","13115","13146","12708","7102","8616","10756","18171","19172","24346","28195","36560","3361","3492","3704"
"1.7778472222222224",42.6666666666667,"15837","23065","29427","33931","13865","13081","12893","12985","7111","8270","10785","18030","19045","24326","28199","36563","3380","3484","3720"
"1.7847916666666668",42.8333333333333,"15882","22913","29395","34550","13685","13107","13147","12902","7080","8568","10779","18064","19053","24016","28161","36736","3379","3466","3724"
"1.791736111111111",43,"15876","23117","29321","34056","13962","13149","13355","12924","7122","8341","10801","18022","18861","24286","28229","36842","3388","3468","3705"
"1.7986805555555556",43.1666666666667,"15832","23850","29524","34674","13764","13099","12926","13010","7092","8624","10788","18016","19173","24296","28163","36803","3370","3475","3694"
"1.805625",43.3333333333333,"15920","23826","29410","33962","13959","13191","13242","12815","7119","8535","10780","17946","19033","24312","28204","36878","3376","3473","3714"
"1.8125694444444445",43.5,"15877","23649","29422","34534","13754","13149","13073","12971","7106","8434","10751","18141","18868","24186","28165","36867","3382","3476","3697"
"1.8195138888888891",43.6666666666667,"15879","23783","29394","34180","14002","13203","13410","12642","7083","8412","10718","17962","18770","24182","28273","36908","3374","3455","3723"
"1.8264583333333333",43.8333333333333,"15900","23105","29477","34753","13924","13224","12993","12834","7096","8466","10755","17934","19131","25424","28193","37029","3383","3484","3678"
"1.8334027777777777",44,"15897","23380","29471","34186","14041","13300","13256","12933","7065","8277","10777","18035","19002","24284","28177","36965","3363","3460","3686"
"1.8403472222222224",44.1666666666667,"15864","23479","29657","34696","13897","13323","13306","12686","7103","8490","10747","18003","18839","24308","28239","37173","3376","3455","3685"
"1.8472916666666668",44.3333333333333,"15822","23939","29474","34515","13934","13250","13057","12938","7095","8403","10757","17905","19067","24515","28388","36929","3379","3454","3673"
"1.854236111111111",44.5,"15843","23521","29345","34706","14067","13342","13123","12618","7092","8247","10766","17859","19207","24502","28336","37137","3385","3444","3689"
"1.8611805555555556",44.6666666666667,"15884","23408","29684","34987","13921","13292","13168","12872","7078","8507","10688","17950","19021","24834","28346","37261","3385","3444","3685"
"1.868125",44.8333333333333,"15877","23687","29378","34673","14200","13370","13243","12860","7045","8477","10705","17819","18994","24692","28221","37262","3368","3445","3700"
"1.8750694444444445",45,"15893","23881","29588","34719","13826","13279","13140","12849","7103","8438","10755","17846","19007","24703","28347","37207","3377","3442","3675"
"1.8820138888888891",45.1666666666667,"15968","23243","29538","34982","14145","13288","13105","12678","7062","8393","10724","17714","19312","24757","28256","37240","3387","3447","3683"
"1.8889583333333333",45.3333333333333,"15933","24036","29482","34289","13905","13289","12977","12827","7105","8422","10738","17648","19038","24531","28298","37153","3366","3441","3678"
"1.8959027777777777",45.5,"15870","23010","29509","35018","14199","13392","13044","12874","7083","8317","10677","17648","19088","24692","28421","37553","3384","3450","3687"
"1.9028472222222224",45.6666666666667,"15919","23103","29483","34746","13890","13349","13259","12869","7073","8324","10717","17752","19102","24147","28329","37383","3373","3442","3679"
"1.9097916666666668",45.8333333333333,"15867","23454","29377","34875","14164","13363","13277","12810","7073","8303","10722","17551","19206","24181","28327","37314","3373","3424","3683"
"1.916736111111111",46,"15894","23345","29610","34807","13906","13416","13407","12867","7104","8217","10743","17587","19215","25069","28323","37338","3385","3437","3670"
"1.9236805555555556",46.1666666666667,"15823","23271","29363","35097","14202","13380","13306","12918","7105","8372","10729","17469","19267","24796","28327","37556","3384","3417","3661"
"1.930625",46.3333333333333,"15857","23778","29240","34630","13987","13362","13421","12925","7042","8255","10689","17510","19154","25156","28492","37584","3370","3428","3666"
"1.9375694444444445",46.5,"15970","23455","29252","35058","14228","13436","13237","12778","7065","8467","10720","17596","19160","24823","28448","37562","3379","3439","3665"
"1.9445138888888891",46.6666666666667,"15955","23317","29400","34949","14228","13432","13173","12932","7054","8527","10698","17430","18998","24773","28329","37611","3368","3426","3670"
"Time",NA,"A1","A2","A3","A4","A5","A6","A7","A8","A9","A10","A11","A12","B1","B2","B3","B4","B5","B6","B7"
"6.9444444444444444E-5",0,"17648","26127","35445","45187","18088","25541","33039","35309","16589","22182","29426","35755","20960","28841","34705","50916","3408","3449","4226"
"7.013888888888889E-3",0.166666666666667,"16750","24880","32849","42478","16970","24171","30392","32347","14806","20058","27354","32923","20473","26200","32638","47911","2974","3352","4042"
"1.3958333333333335E-2",0.333333333333333,"16635","23957","32779","41715","16609","23807","30521","31901","14566","20072","26712","32661","19920","26307","32278","46616","2923","3257","4000"
"2.0902777777777781E-2",0.5,"16577","25199","32351","41549","16957","23625","29335","31449","14519","19192","26568","32683","19933","25676","31907","46364","2966","3210","4032"
"2.7847222222222221E-2",0.666666666666667,"16605","24688","32030","41030","16799","23592","29781","31395","14511","19784","26326","32400","19921","26172","31817","45884","3077","3317","4103"
"3.4791666666666672E-2",0.833333333333333,"16571","24200","31795","40598","16719","23432","29476","30538","14345","19129","25852","32124","19387","25329","31609","45396","3185","3410","4151"
"4.1736111111111113E-2",1,"16598","24051","31973","40803","16725","23152","28805","30401","14107","19199","25237","31939","19520","26030","31540","45039","3351","3483","4176"
"4.868055555555556E-2",1.16666666666667,"16521","24217","31653","40414","16448","22887","28592","30259","13895","18453","24770","31771","19670","26545","31172","44881","3378","3543","4203"
"5.5625000000000001E-2",1.33333333333333,"16607","24150","31502","40342","16538","22863","27667","28973","13697","18629","24165","31730","19764","25327","31214","44584","3416","3564","4232"
"6.2569444444444441E-2",1.5,"16580","24656","31533","40078","16368","22530","27764","29119","13572","18552","23752","31711","19491","25044","31073","44281","3433","3645","4247"
"6.9513888888888889E-2",1.66666666666667,"16527","24776","31364","39554","16300","22375","27202","28636","13379","18079","23275","31443","19412","26230","30979","43959","3469","3683","4261"
"7.6458333333333336E-2",1.83333333333333,"16447","24388","31596","39688","16015","22330","27397","28326","13179","17756","22856","31273","19413","24813","30689","43939","3483","3678","4286"
"8.340277777777777E-2",2,"16464","24248","31321","39543","16014","22077","27329","28083","12955","17348","22455","31340","19208","24551","30753","43658","3498","3693","4360"
"9.0347222222222232E-2",2.16666666666667,"16554","23905","31113","39255","15910","22039","26803","27420","12807","17582","22192","31069","19308","24783","30476","43393","3498","3716","4377"
"9.7291666666666665E-2",2.33333333333333,"16515","23690","31328","39179","15923","22025","26258","26520","12627","16670","21734","30999","19213","25787","30617","43375","3538","3711","4410"
"0.10423611111111113",2.5,"16395","23528","31226","39235","15817","21770","25849","26586","12509","16994","21399","30830","19173","26045","30503","43190","3538","3747","4401"
"0.11118055555555556",2.66666666666667,"16398","23641","31371","39068","15759","21733","26092","26246","12346","16155","20930","30782","19212","24592","30461","43128","3547","3742","4402"
"0.11812499999999999",2.83333333333333,"16414","23632","30487","39083","15702","21482","25718","26025","12264","16554","20590","30753","19015","26071","30439","42825","3559","3761","4440"
"0.12506944444444443",3,"16359","23669","30858","38947","15568","21477","25738","25569","12086","15589","20281","30602","19084","24255","30339","42898","3572","3748","4429"
"0.1320138888888889",3.16666666666667,"16420","23644","31276","38854","15572","21375","25248","25493","11940","16052","19998","30538","19296","25734","30275","42773","3575","3764","4419"
"0.13895833333333332",3.33333333333333,"16393","23963","31262","38720","15450","21622","24773","25302","11836","15341","19584","30377","19199","25604","30270","42358","3576","3742","4393"
"0.1459027777777778",3.5,"16343","23603","30992","38553","15537","21375","24883","24821","11736","15536","19438","30425","19137","25227","30304","42408","3581","3770","4399"
"0.15284722222222222",3.66666666666667,"16438","23465","31377","38726","15510","21208","24541","24744","11642","14935","19152","30336","19322","25672","30311","42670","3575","3757","4394"
"0.15979166666666667",3.83333333333333,"16325","24053","31382","38610","15469","21222","24498","24311","11471","14803","18843","30353","18991","25737","30269","42402","3592","3743","4403"
"0.16673611111111111",4,"16353","23701","31409","38614","15349","21029","24504","23913","11429","14994","18660","30195","18989","25768","30333","42358","3597","3748","4389"
"0.17368055555555553",4.16666666666667,"16373","23516","31383","38406","15322","20927","23724","23964","11291","14293","18402","30133","19545","24938","30303","42380","3618","3784","4401"
"0.18062500000000001",4.33333333333333,"16350","24167","31372","38358","15292","20835","24322","23796","11206","14683","18139","29931","19155","25241","30362","42087","3615","3757","4372"
"0.18756944444444446",4.5,"16389","23549","31253","38316","15270","20626","23844","23477","11069","14264","17806","29802","18998","25625","30165","41943","3627","3765","4364"
"0.19451388888888888",4.66666666666667,"16385","24582","31179","38454","15256","20632","23163","22693","10950","13941","17741","29889","19102","25464","30308","42008","3605","3760","4357"
"0.20145833333333332",4.83333333333333,"16490","24609","31247","38260","15342","20500","23307","22866","10881","13914","17429","29664","19208","24570","30270","41813","3625","3768","4366"
"0.2084027777777778",5,"16410","24320","31585","38387","15273","20349","23165","22613","10841","13538","17277","29633","19227","25496","30211","41779","3613","3786","4378"
"0.21534722222222222",5.16666666666667,"16397","23598","30851","38346","15111","20284","23173","22276","10660","13329","17042","29617","19384","25988","30165","41842","3624","3788","4351"
"0.22229166666666667",5.33333333333333,"16454","23568","31070","38114","15178","20235","22867","22123","10559","13757","16848","29520","19514","26038","30196","41807","3611","3775","4376"
"0.22923611111111111",5.5,"16460","23566","31231","37755","15250","20138","22216","21775","10527","13078","16679","29337","19224","25598","30319","41697","3634","3789","4373"
"0.23618055555555553",5.66666666666667,"16547","24095","31386","37893","15006","19871","22511","21145","10400","13381","16414","29294","19097","25065","30183","41549","3650","3806","4355"
"0.24312500000000001",5.83333333333333,"16506","24311","31246","37840","14933","19907","22400","21473","10300","13004","16355","29169","19302","24911","30245","41487","3626","3789","4357"
"0.25006944444444446",6,"16488","23902","31070","37544","15284","19699","22112","21485","10307","13209","16193","29015","19500","25406","30179","41462","3621","3811","4368"
"0.25701388888888888",6.16666666666667,"16482","23918","31111","37478","15369","19643","21738","21146","10217","13018","15974","28997","19421","25191","30123","41265","3636","3798","4338"
"0.26395833333333335",6.33333333333333,"16549","23684","31030","37616","15329","19516","21592","21094","10095","12710","15937","28870","19584","24801","29925","41281","3636","3810","4325"
"0.27090277777777777",6.5,"16505","23923","31146","37400","15111","19441","21301","20924","9966","12293","15700","28718","19344","25280","30045","41226","3635","3810","4317"
"0.27784722222222219",6.66666666666667,"16508","24048","31248","37546","15025","19241","21041","20713","9945","12318","15685","28681","19221","25512","30070","41259","3633","3782","4328"
"0.28479166666666667",6.83333333333333,"16572","24644","31139","37729","14838","19152","20791","20450","9860","12015","15554","28581","19105","25336","30005","41396","3658","3770","4306"
"0.29173611111111114",7,"16503","23926","31045","37797","14869","19167","20802","20196","9762","12268","15290","28544","19292","24534","30188","40907","3637","3798","4271"
"0.29868055555555556",7.16666666666667,"16515","24155","30882","37684","14734","18943","20509","20269","9702","12375","15359","28344","19281","24534","30053","41422","3642","3738","4263"
"0.30562499999999998",7.33333333333333,"16539","23587","30922","37716","15096","18999","20581","20193","9630","12398","15069","28336","19398","24338","30048","41203","3653","3774","4257"
"0.31256944444444446",7.5,"16589","24158","30769","37513","15125","18828","20646","19809","9584","12165","15021","28335","19457","25036","30108","41038","3630","3762","4243"
"0.31951388888888888",7.66666666666667,"16556","23732","30673","37689","15103","18670","20088","19775","9529","11653","14972","27986","19332","25368","29946","40938","3618","3755","4256"
"0.32645833333333335",7.83333333333333,"16497","23547","30825","37652","15154","18675","20033","19574","9555","11603","14870","28034","19315","25453","30158","41054","3625","3764","4233"
"0.33340277777777777",8,"16559","24135","30616","37756","15166","18581","20180","19385","9475","11929","14845","28068","19189","25480","30117","41107","3607","3731","4189"
"0.34034722222222219",8.16666666666667,"16580","23854","30746","37472","14860","18488","19904","18809","9436","11931","14586","27895","19105","25487","29959","41007","3621","3752","4205"
"0.34729166666666672",8.33333333333333,"16532","23765","30763","37389","14682","18451","20083","18621","9427","11710","14586","27762","19162","25127","29971","40832","3637","3750","4201"
"0.35423611111111114",8.5,"16524","23344","30626","37288","14828","18353","19565","18421","9347","11361","14508","27742","19308","25263","30222","40941","3645","3730","4190"
"0.36118055555555556",8.66666666666667,"16578","23966","30618","37286","14728","18274","19651","18432","9232","11177","14537","27549","19127","24697","30128","40954","3611","3699","4169"
"0.36812500000000004",8.83333333333333,"16567","24024","30805","37395","14625","18224","20072","18710","9238","11170","14343","27556","18980","24452","30020","40710","3616","3716","4165"
"0.37506944444444446",9,"16513","23842","30732","37305","14673","18170","19481","18559","9164","11154","14293","27478","19352","24696","30088","40688","3604","3705","4156"
"0.38201388888888888",9.16666666666667,"16458","24296","30726","37216","14613","18092","19287","18363","9163","11273","14235","27289","19673","24695","30011","40751","3622","3708","4141"
"0.38895833333333335",9.33333333333333,"16495","24764","30682","36985","14869","18001","19402","17906","9143","11205","14175","27388","19566","24843","30115","41088","3626","3721","4137"
"0.39590277777777777",9.5,"16502","23751","30382","37167","14832","18002","19334","18348","9091","11213","14073","27145","19584","25737","29903","40777","3615","3708","4144"
"0.40284722222222219",9.66666666666667,"16538","24180","30695","37271","14512","17853","19186","17811","9066","11280","14130","26935","19304","24724","30255","40662","3607","3684","4118"
"0.40979166666666672",9.83333333333333,"16570","23352","30591","37183","14305","17865","19269","17607","8995","11145","14027","26882","19072","24610","30110","40608","3619","3697","4118"
"0.41673611111111114",10,"16506","23711","30570","37157","14765","17836","18867","17651","8979","10863","13948","26786","19360","24597","30014","40793","3607","3704","4104"
"0.42368055555555556",10.1666666666667,"16517","23822","30643","37121","14592","17717","19059","17492","8970","11126","13949","26845","19655","24492","30005","40750","3608","3646","4095"
"0.43062500000000004",10.3333333333333,"16475","23526","30442","36850","14734","17584","18754","17277","8965","10926","13921","26727","19463","25144","29912","40609","3587","3689","4077"
"0.43756944444444446",10.5,"16462","24069","30488","36864","14238","17621","18602","17529","8877","10988","13814","26485","19248","25144","30062","40714","3610","3663","4071"
"0.44451388888888888",10.6666666666667,"16493","23875","30576","37018","14552","17577","18251","17374","8847","11178","13767","26500","19228","24728","29808","40625","3599","3656","4064"
"0.45145833333333335",10.8333333333333,"16441","24151","30495","36926","14413","17420","18350","17542","8784","10914","13779","26365","19076","24599","30092","40623","3583","3655","4068"
"0.45840277777777777",11,"16474","24082","30556","36899","14430","17365","18556","17565","8808","10659","13813","26326","19305","24769","29999","40457","3590","3651","4076"
"0.46534722222222219",11.1666666666667,"16469","23776","30661","36679","14365","17327","18622","17355","8814","10729","13722","26311","19244","24703","29960","40517","3583","3666","4031"
"0.47229166666666672",11.3333333333333,"16505","24230","30614","36971","14254","17183","18056","17304","8796","10734","13709","26067","19184","24988","29873","40466","3619","3636","4053"
"0.47923611111111114",11.5,"16459","23939","30502","36731","14574","17199","18051","17267","8730","10746","13707","25950","19260","24541","29940","40426","3585","3639","4033"
"0.48618055555555556",11.6666666666667,"16559","24086","30623","36670","14604","17161","18066","16750","8662","10929","13637","25989","19341","25126","29963","40466","3582","3661","4042"
"0.49312500000000004",11.8333333333333,"16526","23684","30524","36594","14561","17177","17792","17127","8716","10803","13671","25986","19316","25243","29734","40527","3575","3642","4051"
"0.50006944444444446",12,"16585","23456","30604","36705","14109","17073","17836","16678","8651","10776","13603","25886","19293","25460","29906","40358","3597","3665","4036"
"0.50701388888888888",12.1666666666667,"16544","24711","30291","36679","13963","16914","17664","16836","8599","10703","13535","25614","19240","25583","29904","40364","3595","3644","4030"
"0.51395833333333341",12.3333333333333,"16570","23562","30478","36663","14018","16883","17664","16623","8615","10406","13553","25784","19441","25848","29913","40290","3602","3627","4009"
"0.52090277777777783",12.5,"16556","24143","30592","36568","14110","16891","17570","16595","8579","10421","13503","25558","19429","25268","30001","40363","3568","3636","4025"
"0.52784722222222225",12.6666666666667,"16638","24072","30541","36644","14052","16833","17526","16630","8558","10413","13513","25503","19493","24983","29965","40320","3599","3653","4024"
"0.53479166666666667",12.8333333333333,"16556","23230","30539","36611","13991","16840","17780","16640","8579","10478","13500","25290","19353","25107","29972","40434","3568","3624","4033"
